neb_code,school_name,district,district_code
2431,SHREE RAM SECONDARY SCHOOL,kavrepalanchok,309
2432,DIVINE LIGHT ENGLISH SECONDARY SCHOOL,kavrepalanchok,309
2433,HIMALAYA SECONDARY SCHOOL,kavrepalanchok,309
2434,TAPESWOR SECONDARY SCHOOL,kavrepalanchok,309
2435,KRISHNA SECONDARY SCHOOL,kavrepalanchok,309
2436,S O S HERMANN  GMEINER SECONDARY SCHOOL,kavrepalanchok,309
2437,MAHAKALI SECONDARY SCHOOL,kavrepalanchok,309
2438,NARAYANSTHAN SECONDARY SCHOOL,kavrepalanchok,309
2439,JANAVIKASH SECONDARY SCHOOL,kavrepalanchok,309
2441,CHANDESHWORI SECONDARY SCHOOL,kavrepalanchok,309
2442,SARASWATI SECONDARY SCHOOL,kavrepalanchok,309
2443,AZAD SECONDARY SCHOOL,kavrepalanchok,309
2444,SARADHA SECONDARY SCHOOL,kavrepalanchok,309
2445,JANA CHETANA SECONDARY SCHOOL,kavrepalanchok,309
2446,SIRJANSHIL JANATA SECONDARY SCHOOL,kavrepalanchok,309
2447,SHREE KHANDA DEVI SECONDARY SCHOOL,kavrepalanchok,309
2448,BAYLOR INTERNATIONAL ACADEMY,kavrepalanchok,309
2449,ROSHI SECONDARY SCHOOL,kavrepalanchok,309
2450,KAVRE ENGLISH SECONDARY SCHOOL,kavrepalanchok,309
2451,GYANKUNJA SECONDARY SCHOOL,kavrepalanchok,309
2452,SHIKSHA SADAN SECONDARY SCHOOL,kavrepalanchok,309
2453,SHREEKHANDAPUR  SECONDARY SCHOOL,kavrepalanchok,309
2454,SHARADA  SECONDARY SCHOOL,kavrepalanchok,309
2455,RAM  SECONDARY SCHOOL,kavrepalanchok,309
2456,JANATA  SECONDARY SCHOOL,kavrepalanchok,309
2457,PURNA SANJIBANI  SECONDARY SCHOOL,kavrepalanchok,309
2458,SETI DEVI  SECONDARY SCHOOL,kavrepalanchok,309
2459,CHAKRESWAR  SECONDARY SCHOOL,kavrepalanchok,309
2460,BAL BATIKA BIDHYA MANDIR SECONDARY SCHOOL,kavrepalanchok,309
2461,KABHRE SECONDARY SCHOOL,kavrepalanchok,309
2462,PALANCHOK BHAGAWATI  SECONDARY SCHOOL,kavrepalanchok,309
2464,KUSHESHWAR  SECONDARY SCHOOL,kavrepalanchok,309
2465,UMA SAHA SHIKSHYALAYA SECONDARY SCHOOL,kavrepalanchok,309
2466,JANA KALYAN SECONDARY SCHOOL,kavrepalanchok,309
2467,LAXMI NARAYAN SECONDARY SCHOOL,kavrepalanchok,309
2468,LAXMI NARAYAN SECONDARY SCHOOL,kavrepalanchok,309
2469,JAGRITI SECONDARY SCHOOL,kavrepalanchok,309
2470,SARASWATI SHIKSHA GRIHA SECONDARY SCHOOL,kavrepalanchok,309
2471,JANAHIT SECONDARY SCHOOL,kavrepalanchok,309
2472,BHALESWOR SECONDARY SCHOOL,kavrepalanchok,309
2473,SETI DEVI SECONDARY SCHOOL,kavrepalanchok,309
2474,MAHENDRA SECONDARY SCHOOL,kavrepalanchok,309
2475,PANCHAKANYA SECONDARY SCHOOL,kavrepalanchok,309
2477,SAPANESHWAR SECONDARY SCHOOL,kavrepalanchok,309
2478,BAGDEVI SECONDARY SCHOOL,kavrepalanchok,309
2479,ATMABIKASH SECONDARY SCHOOL,kavrepalanchok,309
2480,BUDDHA HIMALAYA SECONDARY SCHOOL,kavrepalanchok,309
2481,CHAITANYA SECONDARY SCHOOL,kavrepalanchok,309
2482,SHANTI NIKETAN SECONDARY SCHOOL,kavrepalanchok,309
2483,DULALESWOR SECONDARY SCHOOL,kavrepalanchok,309
2484,KALIKA SECONDARY SCHOOL,kavrepalanchok,309
2485,SWET BARAHA SECONDARY  SCHOOL,kavrepalanchok,309
2486,GOKULE SECONDARY SCHOOL,kavrepalanchok,309
2487,BALUJJWAL SECONDARY SCHOOL,kavrepalanchok,309
2490,BHUME SECONDARY SCHOOL,kavrepalanchok,309
2492,CHANDENI SECONDARY SCHOOL,kavrepalanchok,309
2488,HIMALAYA SECONDARY SCHOOL,kavrepalanchok,309
2489,KATHMANDU UNIVERSITY SECONDARY SCHOOL,kavrepalanchok,309
2491,LILAWATI NATIONAL ACADEMY SECONDARY SCHOOL,kavrepalanchok,309
2493,SIDDHARTHA VANASTHALI INSTITUTE SECONDARY SCHOOL,kavrepalanchok,309
2495,POKRA SECONDARY SCHOOL,kavrepalanchok,309
2496,GRAMONNATI SECONDARY SCHOOL,kavrepalanchok,309
2476,MALPI INTERNATIONAL SECONDARY SCHOOL,kavrepalanchok,309
2497,ADARSHA BIDYA MANDIR SCHOOL,kavrepalanchok,309
2498,MAHAKALI SECONDARY SCHOOL,kavrepalanchok,309
2499,INDRAWATI SECONDARY SCHOOL,kavrepalanchok,309
2501,NATIONAL INSTITUTE OF SCIENCE SECONDARY SCHOOL,lalitpur,308
2502,ADARSHA KANYA NIKETAN SECONDARY SCHOOL,lalitpur,308
2503,CAMPION ACADEMY SECONDARY SCHOOL,lalitpur,308
2504,MILESTONE INTERNATIONAL SECONDARY SCHOOL,lalitpur,308
2506,ST. MARY'S SECONDARY SCHOOL,lalitpur,308
2509,GYANODAYA BAL BATIKA SECONDARY SCHOOL,lalitpur,308
2511,UNITED ACADEMY SECONDARY SCHOOL,lalitpur,308
2512,LITTLE ANGELS' SECONDARY SCHOOL,lalitpur,308
2513,KITINI SECONDARY SCHOOL,lalitpur,308
2514,ADARSHA SAULA YUBAK SECONDARY SCHOOL,lalitpur,308
2515,UNIQUE ACADEMY SECONDARY SCHOOL,lalitpur,308
2516,PRASADI ACADEMY SECONDARY SCHOOL,lalitpur,308
2517,MAHANKAL SECONDARY SCHOOL,lalitpur,308
2518,CASPIAN VALLEY SECONDARY SCHOOL,lalitpur,308
2519,PINNACLE ACADEMY SECONDARY SCHOOL,lalitpur,308
2520,PHULCHOKI SECONDARY SCHOOL,lalitpur,308
2523,ASIAN COLLEGE OF HIGHER STUDIES,lalitpur,308
2524,ADVANCE ACADEMY SECONDARY SCHOOL,lalitpur,308
2525,NEPAL INSTITUTE OF MANAGEMENT AND SCIENCE SECONDARY SC,lalitpur,308
2526,CARIBBEAN SECONDARY SCHOOL,lalitpur,308
2527,ST. XAVIER'S SECONDARY SCHOOL,lalitpur,308
2528,NIGHTINGALE INTERNATIONAL BOARDING SECONDARY SCHOOL,lalitpur,308
2529,WELHAMS SECONDARY SCHOOL,lalitpur,308
2530,HILL TOP SECONDARY SCHOOL,lalitpur,308
2531,D A V SUSHIL KEDIA VISHWA BHARATI SECONDARY SCHOOL,lalitpur,308
2532,ADVANCE INTERNATIONAL MODEL SECONDARY SCHOOL,lalitpur,308
2533,NATIONAL SECONDARY SCHOOL,lalitpur,308
2534,WHITE HOUSE SECONDARY SCHOOL,lalitpur,308
2535,GRAND SECONDARY SCHOOL,lalitpur,308
2538,EINSTEIN ACADEMY SECONDARY SCHOOL,lalitpur,308
2539,ADARSHA VIDYA MANDIR SECONDARY BOARDING SCHOOL,lalitpur,308
2541,NATIONAL OPEN COLLEGE SECONDARY SCHOOL,lalitpur,308
2542,MAHENDRA ADARSHA VIDYASHRAM BOARDING SECONDARY SCHO,lalitpur,308
2543,SHRAMIK SHANTI SECONDARY SCHOOL,lalitpur,308
2545,TRI-PADMA VIDYASHRAM SECONDARY SCHOOL,lalitpur,308
2547,HARISIDDHI SECONDARY SCHOOL,lalitpur,308
2548,SHREE SHANTI VIDHYASHRAM SECONDARY SCHOOL,lalitpur,308
2549,CHILDREN PARADISE SECONDARY SCHOOL,lalitpur,308
2550,OXBRIDGE INTERNATIONAL SECONDARY SCHOOL,lalitpur,308
2552,SIDDHI MANGAL SECONDARY SCHOOL,lalitpur,308
2553,BLUE BIRD SECONDARY SCHOOL,lalitpur,308
2556,BAGHA BHAIRAB SECONDARY SCHOOL,lalitpur,308
2557,OMEGA INTERNATIONAL SECONDARY SCHOOL,lalitpur,308
2558,PRABHAT SECONDARY SCHOOL,lalitpur,308
2560,MAHALAXMI CAMPUS,lalitpur,308
2561,JANA BHAWANA CAMPUS,lalitpur,308
2562,NAMUNA MACHHINDRA CAMPUS,lalitpur,308
2563,KRISHNA SECONDARY SCHOOL,lalitpur,308
2564,SARSWOTI SECONDARY SCHOOL,lalitpur,308
2566,MAHALAXMI SECONDARY SCHOOL,lalitpur,308
2567,MAHAKALI DEVI SECONDARY SCHOOL,lalitpur,308
2568,SARASWOTI SECONDARY SCHOOL,lalitpur,308
2569,PATAN SECONDARY SCHOOL,lalitpur,308
2570,MOONLIGHT SECONDARY SCHOOL,lalitpur,308
2571,KALI DEVI SECONDARY SCHOOL,lalitpur,308
2572,BAJRA BARAHI SECONDARY SCHOOL,lalitpur,308
2574,IDEAL MODEL SECONDARY SCHOOL,lalitpur,308
2575,MADAN SMARAK SECONDARY SCHOOL,lalitpur,308
2578,GEMS SECONDARY SCHOOL,lalitpur,308
2581,I.J PIONEER SECONDARY SCHOOL,lalitpur,308
2582,BRIGHT FUTURE AWASIYA SECONDARY SCHOOL,lalitpur,308
2583,SISNERI SECONDARY SCHOOL,lalitpur,308
2584,BAL KUMARI SECONDARY SCHOOL,lalitpur,308
2585,MAGAR GAUN SECONDARY SCHOOL,lalitpur,308
2586,GAMVIR SAMUDRA SETU  SECONDARY SCHOOL,lalitpur,308
2587,PRAGATI SIKSHYA SADAN  SECONDARY SCHOOL,lalitpur,308
2588,TIKA VIDYASHRAM  SECONDARY SCHOOL,lalitpur,308
2589,PURNACHANDI  SECONDARY SCHOOL,lalitpur,308
2590,JANA JAGRITI  SECONDARY SCHOOL,lalitpur,308
2591,CHHAMPI DEVI SECONDARY SCHOOL,lalitpur,308
2592,NAVA PRABHAT SECONDARY SCHOOL,lalitpur,308
2593,BIDHYADHISHWARI SECONDARY SCHOOL,lalitpur,308
2594,GOTH BHANJAYANG SECONDARY SCHOOL,lalitpur,308
2595,DEVI SECONDARY SCHOOL,lalitpur,308
2596,KALI DEVI SECONDARY SCHOOL,lalitpur,308
2597,ARNIKO INTERNATIONAL ACADEMY  SECONDARY SCHOOL,lalitpur,308
2598,MAHENDRA ADARSHA SECONDARY SCHOOL,lalitpur,308
8101,ULLENS SECONDARY SCHOOL,lalitpur,308
8102,BANIBILAS SECONDARY SCHOOL,lalitpur,308
8103,NARAYANI SECONDARY SCHOOL,lalitpur,308
8104,SHREE 5 MAHENDRA SECONDARY SCHOOL,lalitpur,308
8105,BALESHWORI SECONDARY SCHOOL,lalitpur,308
8106,MEGA SECONDARY SCHOOL,lalitpur,308
8107,BUDDHA SECONDARY SCHOOL,lalitpur,308
8108,LOK SMRITI SECONDARY SCHOOL,lalitpur,308
8109,LIVING STONE ACADEMY SECONDARY  SCHOOL,lalitpur,308
8110,BISHWAMITRA GANESH SECONDARY SCHOOL,lalitpur,308
8112,NEPAL DON BOSCO SECONDARY SCHOOL,lalitpur,308
8113,CHANDI ADARSHA SARAL SECONDARY SCHOOL,lalitpur,308
8116,ST. XAVIER'S SECONDARY SCHOOL,lalitpur,308
2565,GAURISHANKAR ENGLISH BOARDING SECONDARY SCHOOL,lalitpur,308
2579,PAWAN PRAKRITI ENGLISH SECONDARY SCHOOL,lalitpur,308
2599,SAGARMATHA AWASIYA SECONDARY SCHOOL,lalitpur,308
8115,LALIGURANS AWASIYA SECONDARY SCHOOL,lalitpur,308
8117,SOMANG ACADEMY SECONDARY SCHOOL,lalitpur,308
8118,WEST WING SECONDARY SCHOOL,lalitpur,308
8119,PUSHPANJALI SECONDARY SCHOOL,lalitpur,308
8114,MAHALAXMI ACADEMY SECONDARY SCHOOL,lalitpur,308
8120,MAHENDRA BHRIKUTI SECONDARY SCHOOL,lalitpur,308
8121,EVEREST SECONDARY BOARDING SCHOOL,lalitpur,308
8122,BALDEEKSHA SADAN SECONDARY SCHOOL,lalitpur,308
8123,SHREE NAVAJYOTI SECONDARY SCHOOL,lalitpur,308
8124,YASHODHARA BOUDDHA SECONDARY SCHOOL,lalitpur,308
8125,PEACE POINT ACADEMY,lalitpur,308
8126,PREMIER INTERNATIONAL SECONDARY SCHOOL,lalitpur,308
8127,SHRAMAJIT KISHOR SECONDARY SCHOOL,lalitpur,308
2601,S.O.S. HERMANN GMEINER SECONDARY SCHOOL,bhaktapur,307
2603,NICHOLSON SECONDARY SCHOOL,bhaktapur,307
2604,KHWOPA SECONDARY SCHOOL,bhaktapur,307
2605,SEABIRD INTERNATIONAL SECONDARY SCHOOL,bhaktapur,307
2606,ADARSHA JANAPREMEE ENGLISH SECONDARY SCHOOL,bhaktapur,307
2607,NAVADURGA MULTIPLE CAMPUS,bhaktapur,307
2609,SAINIK AWASIYA MAHAVIDYALAYA SECONDARY SCHOOL,bhaktapur,307
2610,BASU SECONDARY SCHOOL,bhaktapur,307
2611,SHREE PADMA SECONDARY SCHOOL,bhaktapur,307
2612,BAGISWORI SECONDARY SCHOOL,bhaktapur,307
2613,KRISHNA SECONDARY SCHOOL,bhaktapur,307
2614,ADARSHA AZAD SECONDARY SCHOOL,bhaktapur,307
2616,CHANGU NARAYAN SECONDARY SCHOOL,bhaktapur,307
2618,SUNSHINE SECONDARY SCHOOL,bhaktapur,307
2619,SHARADA SECONDARY SCHOOL,bhaktapur,307
2620,BODE SECONDARY SCHOOL,bhaktapur,307
2621,ARNIKO SECONDARY SCHOOL,bhaktapur,307
2622,SHARADA CAMPUS SECONDARY SCHOOL,bhaktapur,307
2623,MODERN BOARDING SECONDARY SCHOOL,bhaktapur,307
2624,DEVI SECONDARY SCHOOL,bhaktapur,307
2625,SHREE SURYADEEP ENGLISH SECONDARY SCHOOL,bhaktapur,307
2626,ADARSHA  SECONDARY SCHOOL,bhaktapur,307
2627,ERUDITE ACADEMY  SECONDARY SCHOOL,bhaktapur,307
2628,CHANAKYA SECONDARY SCHOOL,bhaktapur,307
2629,SUPREME ACADEMY SECONDARY SCHOOL,bhaktapur,307
2630,VIDYARTHI NIKETAN SECONDARY SCHOOL,bhaktapur,307
2631,KATHMANDU WORLD SECONDARY SCHOOL,bhaktapur,307
2632,ADARSHA SECONDARY SCHOOL,bhaktapur,307
2635,SARASWATI SECONDARY SCHOOL,bhaktapur,307
2636,MAHENDRA GRAM SECONDARY SCHOOL,bhaktapur,307
2637,JORPATI SECONDARY  SCHOOL,bhaktapur,307
2638,SAMATA SIKSHYA NIKETAN SECONDARY,bhaktapur,307
2644,BHAKTAPUR ENGLISH BOARDING SECONDARY SCHOOL,bhaktapur,307
2646,BHAKTAPUR NIST SECONDARY SCHOOL,bhaktapur,307
2647,VINAYAK SHIKSHA NIKETAN ENGLISH SECONDARY SCHOOL,bhaktapur,307
2650,GANESH SECONDARY SCHOOL,bhaktapur,307
2634,DOLAGIRI SECONDARY SCHOOL,bhaktapur,307
2640,SHANTI NIKETAN SECONDARY SCHOOL,bhaktapur,307
2649,MOUNT VIEW SECONDARY ENGLISH SCHOOL,bhaktapur,307
2651,RAJARSHI GURUKUL,bhaktapur,307
2652,MAHENDRA SHANTI SECONDARY SCHOOL,bhaktapur,307
2653,ZENITH ACADEMY,bhaktapur,307
2654,SARASWOTI SIKSHYA SADAN SECONDARY SCHOOL,bhaktapur,307
2703,NATIONAL SCHOOL OF SCIENCES SECONDARY SCHOOL,kathmandu,306
2706,HOLY VISION SECONDARY SCHOOL,kathmandu,306
2707,TRINITY INTERNATIONAL SECONDARY SCHOOL,kathmandu,306
2708,SAHAYOGI SECONDARY SCHOOL,kathmandu,306
2710,CHIRAN-MILAN BISHWA SHANTI CAMPUS,kathmandu,306
2711,VISWA NIKETAN SECONDARY SCHOOL,kathmandu,306
2713,BRIHASPATI VIDYA SADAN SECONDARY SCHOOL,kathmandu,306
2715,ARUNODAYA SECONDARY SCHOOL,kathmandu,306
2716,NAMGYAL SECONDARY SCHOOL,kathmandu,306
2717,V. S. NIKETAN SECONDARY SCHOOL,kathmandu,306
2718,WHITE FIELD SECONDARY SCHOOL,kathmandu,306
2720,KATHMANDU INSTITUTE OF SCIENCE & TECHNOLOGY SECONDARY,kathmandu,306
2721,ANNAPURNA SECONDARY SCHOOL,kathmandu,306
2722,PASHUPATI BAHUMUKHI CAMPUS,kathmandu,306
2723,PEOPLE'S CAMPUS,kathmandu,306
2725,BAGMATI BOARDING SECONDARY SCHOOL,kathmandu,306
2726,KATHMANDU SHIKSHA CAMPUS,kathmandu,306
2727,PENTAGON INTERNATIONAL SECONDARY SCHOOL,kathmandu,306
2728,SIDDHARTHA VANASTHALI CAMPUS,kathmandu,306
2729,GOLDENGATE INTERNATIONAL SECONDARY SCHOOL,kathmandu,306
2730,MAHAMANJU SHREE SECONDARY SCHOOL,kathmandu,306
2731,NEPAL RASTRIYA SECONDARY SCHOOL,kathmandu,306
2732,GYAN KUNJA AWASIYA SECONDARY SCHOOL,kathmandu,306
2733,BHAGYODAYA SECONDARY SCHOOL,kathmandu,306
2734,XAVIER ACADEMY,kathmandu,306
2736,ST. LAWRENCE SECONDARY SCHOOL,kathmandu,306
2737,BUDHANILKANTHA SECONDARY SCHOOL,kathmandu,306
2738,BHANU BHAKTA MEMORIAL SECONDARY SCHOOL,kathmandu,306
2739,KANYA MANDIR SECONDARY SCHOOL,kathmandu,306
2740,GRAMIN ADARSHA MULTIPLE CAMPUS,kathmandu,306
2741,ADARSHA SECONDARY SCHOOL,kathmandu,306
2742,NEPAL KASTHAMANDAP SECONDARY SCHOOL,kathmandu,306
2743,JANAMAITRI MULTIPLE CAMPUS,kathmandu,306
2744,COLLEGE OF BUSINESS MANAGEMENT SECONDARY SCHOOL,kathmandu,306
2745,SOUTHWESTERN STATE SECONDARY SCHOOL,kathmandu,306
2746,KATHMANDU VALLEY COLLEGE,kathmandu,306
2749,AMBITION ACADEMY SECONDARY SCHOOL,kathmandu,306
2750,XAVIER INTERNATIONAL SECONDARY SCHOOL,kathmandu,306
2751,UNIGLOBE SECONDARY SCHOOL,kathmandu,306
2752,THE NEW SUMMIT SECONDARY SCHOOL,kathmandu,306
2756,N C C S SECONDARY  SCHOOL,kathmandu,306
2757,NOBEL ACADEMY SECONDARY SCHOOL,kathmandu,306
2758,EVEREST SECONDARY SCHOOL,kathmandu,306
2760,LINCOLN SECONDARY SCHOOL,kathmandu,306
2761,KANJIROWA NATIONAL SECONDARY SCHOOL,kathmandu,306
2763,HIMALAYAN WHITE HOUSE INTERNATIONAL SECONDARY SCHOOL,kathmandu,306
2764,HIMALAYA ENGLISH BOARDING SECONDARY SCHOOL,kathmandu,306
2765,ARUNIMA SECONDARY SCHOOL,kathmandu,306
2766,SITA RAM SECONDARY SCHOOL,kathmandu,306
2770,LALIGURANS RASTRIYA SECONDARY SCHOOL,kathmandu,306
2772,BANESHWOR CAMPUS,kathmandu,306
2774,PASANG LHAMU SHERPA MEMORIAL SECONDARY SCHOOL,kathmandu,306
2775,SIGMA SECONDARY SCHOOL,kathmandu,306
2776,NASA NATIONAL SECONDARY SCHOOL,kathmandu,306
2777,TEXAS INTERNATIONAL SECONDARY SCHOOL,kathmandu,306
2778,CAMBRIDGE SECONDARY SCHOOL,kathmandu,306
2779,ASHIRWAD SECONDARY SCHOOL,kathmandu,306
2780,CAPITOL HILL ACADEMY SECONDARY SCHOOL,kathmandu,306
2781,SWAPNA VATIKA ACADEMY SECONDARY SCHOOL,kathmandu,306
2783,"COLUMBUS SECONDARY SCHOOL, SANKHAMUL MARG, NEW BANES",kathmandu,306
2784,SIDDHARTHA ACADEMY SECONDARY SCHOOL,kathmandu,306
2785,EVEREST AWASIYA SECONDARY SCHOOL,kathmandu,306
2786,MANAMOHAN MEMORIAL SECONDARY SCHOOL,kathmandu,306
2787,BRITISH GURKHA ACADEMY SECONDARY SCHOOL,kathmandu,306
2790,NEW MILLENNIUM ACADEMY SECONDARY SCHOOL,kathmandu,306
2791,ACTIVE ACADEMY SECONDARY SCHOOL,kathmandu,306
2792,PAROPAKAR ADARSHA SECONDARY SCHOOL,kathmandu,306
2793,SARASWATI BOARDING SECONDARY SCHOOL,kathmandu,306
2794,SAGARMATHA MULTIPLE COLLEGE,kathmandu,306
2795,ED-MARK ACADEMY SECONDARY SCHOOL,kathmandu,306
2797,BRILLIANT EDUCATIONAL SECONDARY SCHOOL,kathmandu,306
2798,GILLETTE BOARDING SECONDARY SCHOOL,kathmandu,306
2799,ACE SECONDARY SCHOOL,kathmandu,306
7601,KATHMANDU MODEL SECONDARY SCHOOL,kathmandu,306
7602,JAGAT MANDIR SECONDARY SCHOOL,kathmandu,306
7604,THE TIMES SECONDARY SCHOOL,kathmandu,306
7606,REHDON SECONDARY SCHOOL,kathmandu,306
7607,GEETA MATA SECONDARY SCHOOL,kathmandu,306
7608,SANN INTERNATIONAL SECONDARY SCHOOL,kathmandu,306
7609,CAMPION KATHMANDU SECONDARY SCHOOL,kathmandu,306
7610,INSTITUTE OF COMMUNITY SERVICE,kathmandu,306
7611,KATHMANDU VALLEY SECONDARY SCHOOL,kathmandu,306
7613,KATHMANDU BERNHARDT SECONDARY SCHOOL,kathmandu,306
7615,NAVODIT VIDYA KUNJA SECONDARY SCHOOL,kathmandu,306
7617,NEPAL MEGA COLLEGE,kathmandu,306
7618,TRITON INTERNATIONAL SECONDARY SCHOOL,kathmandu,306
7619,PREMIER SECONDARY SCHOOL,kathmandu,306
7622,NIC SECONDARY SCHOOL,kathmandu,306
7624,CANVAS INTERNATIONAL SECONDARY SCHOOL,kathmandu,306
7625,LABORATORY BOARDING SECONDARY SCHOOL,kathmandu,306
7626,KNOWLEDGE AND WISDOM ACADEMY SECONDARY SCHOOL,kathmandu,306
7627,CAPITAL SECONDARY SCHOOL,kathmandu,306
7629,JITPUR SECONDARY SCHOOL,kathmandu,306
7630,MANGALODAYA MULTIPLE CAMPUS,kathmandu,306
7633,GLOBAL COLLEGE OF MANAGEMENT,kathmandu,306
7634,PRIME INTERNATIONAL SECONDARY SCHOOL,kathmandu,306
7635,RICHMOND ACADEMY SECONDARY SCHOOL,kathmandu,306
7636,EVEREST COLLEGE,kathmandu,306
7637,MADAN BHANDARI MEMORIAL SECONDARY SCHOOL,kathmandu,306
7638,SHAHID SMARAK COLLEGE,kathmandu,306
7640,ORIENT SCHOOL OF SCIENCE & MANAGEMENT SECONDARY SCHOO,kathmandu,306
7642,KUMARI AWASIYA  SECONDARY SCHOOL,kathmandu,306
7643,KANTIPUR CAMPUS,kathmandu,306
7644,NEPALAYA EDUCATION FOUNDATION SECONDARY SCHOOL,kathmandu,306
7646,SARASWATI SECONDARY SCHOOL,kathmandu,306
7647,TILINGTAR SECONDARY SCHOOL,kathmandu,306
7648,MANGAL SECONDARY SCHOOL,kathmandu,306
7650,LOYOLA SECONDARY SCHOOL,kathmandu,306
7651,BISHNUMATI AAWASIYA SECONDARY SCHOOL,kathmandu,306
7652,INTENSIVE INTERNATIONAL ACADEMY,kathmandu,306
7654,PROLIFIC ENGLISH BOARDING SECONDARY SCHOOL,kathmandu,306
7655,PHARPING SECONDARY SCHOOL,kathmandu,306
7656,RELIANCE INTERNATIONAL ACADEMY,kathmandu,306
7657,IDEAL ENGLISH SECONDARY SCHOOL,kathmandu,306
7659,VIJAYA MEMORIAL SECONDARY SCHOOL,kathmandu,306
7660,SHREE RASTRIYA SECONDARY SCHOOL,kathmandu,306
7661,CAMELLIA SECONDARY SCHOOL,kathmandu,306
7662,UNIVERSAL ENGLISH SECONDARY SCHOOL,kathmandu,306
7663,MANAKAMANA SECONDARY SCHOOL,kathmandu,306
7664,SHIVAPURI SECONDARY SCHOOL,kathmandu,306
7665,RAINBOW INTERNATIONAL BOARDING SECONDARY SCHOOL,kathmandu,306
7666,NAVA JEEWAN AWASIYA SECONDARY SCHOOL,kathmandu,306
7667,VALLEY PUBLIC SECONDARY SCHOOL,kathmandu,306
7668,GEETANJALI ENGLISH SECONDARY SCHOOL,kathmandu,306
7669,GUHYESHWORY SECONDARY SCHOOL,kathmandu,306
7670,TRUNGRAM INTERNATIONAL ACADEMY SECONDARY SCHOOL,kathmandu,306
7671,GRAMSEWA SECONDARY SCHOOL,kathmandu,306
7672,LIVERPOOL INTERNATIONAL SECONDARY SCHOOL,kathmandu,306
7673,SWETA SADAN ENGLISH BOARDING SECONDARY SCHOOL,kathmandu,306
7674,PADMODAYA SECONDARY SCHOOL,kathmandu,306
7676,RAJDHANI CAMPUS,kathmandu,306
7677,KATHMANDU CAMPUS,kathmandu,306
7678,KAILASHKUT MULTIPLE CAMPUS,kathmandu,306
7679,KOTESHWOR MULTIPLE CAMPUS,kathmandu,306
7680,HIRALAL MULTIPLE CAMPUS,kathmandu,306
7681,MANOHAR SHAHID SMARAK CAMPUS,kathmandu,306
7682,SANTWONA MEMORIAL ACADEMY SECONDARY SCHOOL,kathmandu,306
7683,KAUSTUV ACADEMY  SECONDARY SCHOOL,kathmandu,306
7684,PRECIOUS NATIONAL ACADEMY SECONDARY SCHOOL,kathmandu,306
7685,CAMBRIDGE INTERNATIONAL BOARDING SECONDARY SCHOOL,kathmandu,306
7686,KALI DEVI SECONDARY SCHOOL,kathmandu,306
7687,GRAMMAR PUBLIC SECONDARY SCHOOL,kathmandu,306
7688,SHREE RATNA RAJYA SECONDARY SCHOOL,kathmandu,306
7690,BUDHANILKANTHA SECONDARY SCHOOL,kathmandu,306
7692,PADMA KANYA VIDYASHRAM SECONDARY SCHOOL,kathmandu,306
7693,GAURI SHANKAR SECONDARY SCHOOL,kathmandu,306
7694,NEW ARUNODAYA ENGLISH SECONDARY SCHOOL,kathmandu,306
7695,PRAJJWAL (JUBILANT) SECONDARY SCHOOL,kathmandu,306
7696,HIMALAYA INTERNATIONAL MODEL SECONDARY SCHOOL,kathmandu,306
7697,JANASEWA SECONDARY SCHOOL,kathmandu,306
7698,KALIKA SHARAN SECONDARY SCHOOL,kathmandu,306
7699,UJJWAL VIDHYA VIKASH SECONDARY SCHOOL,kathmandu,306
7700,JANAKALYAN SECONDARY SCHOOL,kathmandu,306
7701,GANESH SECONDARY SCHOOL,kathmandu,306
7702,SANGLA BAL KUMARI SECONDARY SCHOOL,kathmandu,306
7703,TAUDAHA RASTRIYA SECONDARY SCHOOL,kathmandu,306
7704,LUMBINI ACADEMY SECONDARY SCHOOL,kathmandu,306
7705,CHAMUNDA SECONDARY SCHOOL,kathmandu,306
7707,HERALD SECONDARY SCHOOL,kathmandu,306
7708,MANASALU PUBLIC SECONDARY SCHOOL,kathmandu,306
7709,OXFORD BOARDING SECONDARY SCHOOL,kathmandu,306
7710,GUHESHWARI SECONDARY SCHOOL,kathmandu,306
7711,BAUNDESHWOR SECONDARY SCHOOL,kathmandu,306
7712,KAMANA BOARDING SECONDARY SCHOOL,kathmandu,306
7714,EVERGREEN ENGLISH SECONDARY SCHOOL,kathmandu,306
7715,PRITHVINARAYAN SECONDARY SCHOOL,kathmandu,306
7716,SHITALA SECONDARY SCHOOL,kathmandu,306
7717,SARASWOTI KUNJ SECONDARY SCHOOL,kathmandu,306
7719,TAKSHASHILA ACADEMY SECONDARY SCHOOL,kathmandu,306
7723,ETERNAL LIGHT PUBLIC SECONDARY SCHOOL,kathmandu,306
7724,KAMAL NETRA CHUNMUNA SECONDARY SCHOOL,kathmandu,306
7725,GREENWICH ACADEMY SECONDARY SCHOOL,kathmandu,306
7726,BRIDGEWATER INTERNATIONAL SECONDARY SCHOOL,kathmandu,306
7727,SARASWATI SECONDARY SCHOOL,kathmandu,306
7728,SIFAL SECONDARY SCHOOL,kathmandu,306
7729,NEPAL RASTRIYA NIRMAN SECONDARY SCHOOL,kathmandu,306
7730,GANDHI ADARSHA SECONDARY SCHOOL,kathmandu,306
7731,SAHID RAMNATH DAHAL SMRITI SECONDARY SCHOOL,kathmandu,306
7732,CHAPABOT SECONDARY SCHOOL,kathmandu,306
