neb_code,school_name,district
1941,GYANKUNJ BOARDING SECONDARY SCHOOL,SARLAHI
1942,SRIMATI KRISHNA DEVI JANATA SECONDARY SCHOOL,SARLAHI
1943,JALDHAR KAMALDEV SECONDARY SCHOOL,SARLAHI
1944,EVEREST SECONDARY SCHOOL,SARLAHI
1945,NEPAL RASTRIYA JANATA SECONDARY SCHOOL,SARLAHI
1946,SHREE SUDHA RAJESHWAR SECONDARY SCHOOL,SARLAHI
1947,KESHWAR GARIB JANATA SECONDARY SCHOOL,SARLAHI
1948,SHISHUKALYAN JANATA SECONDARY SCHOOL,SARLAHI
1949,JANATA  SECONDARY SCHOOL,SARLAHI
1950,NAVAJANJAGARAN SECONDARY SCHOOL,SARLAHI
1951,SUBEDAR JANATA SECONDARY SCHOOL,SARLAHI
1952,RAMGULAM JANTA SECONDARY SCHOOL,SARLAHI
1953,BALGOVINDA JANATA SECONDARY SCHOOL,SARLAHI
1954,BAUDHI DEVI SECONDARY SCHOOL,SARLAHI
1956,APEX ACADEMY SECONDARY SCHOOL,SARLAHI
1957,KALPAVRIKSHA SECONDARY SCHOOL,SARLAHI
1958,LALIGURANS ACADEMY SECONDARY SCHOOL,SARLAHI
1959,MOONLIGHT ENGLISH SECONDAY SCHOOL,SARLAHI
1960,ORCHID ENGLISH SECONDARY SCHOOL,SARLAHI
2001,SHREE SECONDARY SCHOOL,SINDHULI
2002,JANA JAGRITI SECONDARY SCHOOL,SINDHULI
2003,SINDHULI MULTIPLE CAMPUS,SINDHULI
2004,KAMALA SECONDARY SCHOOL,SINDHULI
2005,GAUMATI SECONDARY SCHOOL,SINDHULI
2006,BHAWANI SECONDARY SCHOOL,SINDHULI
2007,PRAGATISHIL SECONDARY SCHOOL,SINDHULI
2008,KAPILAKOT SECONDARY SCHOOL,SINDHULI
2009,JANA JYOTI SECONDARY SCHOOL,SINDHULI
2010,SHREE SECONDARY SCHOOL,SINDHULI
2011,SARASWATI SECONDARY SCHOOL,SINDHULI
2012,KAMALA SECONDARY SCHOOL,SINDHULI
2013,BENGKATESHWAR SECONDARY SCHOOL,SINDHULI
2014,JAN JYOTI SECONDARY SCHOOL,SINDHULI
2015,KUSESHWOR VIDHKYAPITH SECONDARY SCHOOL,SINDHULI
2016,SIDDHASTHALI ENGLISH BOARDING SECONDARY SCHOOL,SINDHULI
2017,CHANDRAWATI SECONDARY SCHOOL,SINDHULI
2019,SUNKOSHI SECONDARY SCHOOL,SINDHULI
2020,GANESH SECONDARY SCHOOL,SINDHULI
2021,JAN JAGARAN SECONDARY SCHOOL,SINDHULI
2022,KALIKA SECONDARY SCHOOL,SINDHULI
2023,JANATA SECONDARY SCHOOL,SINDHULI
2024,CHANDESHWORI SECONDARY SCHOOL,SINDHULI
2025,SHREE SECONDARY SCHOOL,SINDHULI
2026,SHREE SECONDARY SCHOOL,SINDHULI
2027,KAUSHIKA SECONDARY SCHOOL,SINDHULI
2028,KAMADA SECONDARY SCHOOL,SINDHULI
2029,SHREE SECONDARY SCHOOL,SINDHULI
2030,NETRAKALI SECONDARY SCHOOL,SINDHULI
2031,SHANKARESHWOR SECONDARY SCHOOL,SINDHULI
2032,SHREE SECONDARY SCHOOL,SINDHULI
2033,SHREE SECONDARY SCHOOL,SINDHULI
2034,JAN JAGARITI  SECONDARY SCHOOL,SINDHULI
2035,SARASWATI  SECONDARY SCHOOL,SINDHULI
2036,SHREE SECONDARY SCHOOL,SINDHULI
2037,SHREE SECONDARY SCHOOL,SINDHULI
2038,PRABHAT SECONDARY SCHOOL,SINDHULI
2039,JANATA  SECONDARY SCHOOL,SINDHULI
2040,KYANESHWAR  SECONDARY SCHOOL,SINDHULI
2041,PHIKAL  SECONDARY SCHOOL,SINDHULI
2042,SHREE JALAKANYA SECONDARY SCHOOL,SINDHULI
2043,SHREE SECONDARY SCHOOL,SINDHULI
2044,DIRGHA PRADIP SECONDARY SCHOOL,SINDHULI
2045,BHAGAWATI ENGLISH A  SECONDARY SCHOOL,SINDHULI
2046,JANATA  SECONDARY SCHOOL,SINDHULI
2047,SHREE SECONDARY SCHOOL,SINDHULI
2048,SHREE SECONDARY SCHOOL,SINDHULI
2049,SHARADA SECONDARY SCHOOL,SINDHULI
2050,SHREE SECONDARY SCHOOL,SINDHULI
2051,JANAPREMI SECONDARY SCHOOL,SINDHULI
2052,KAMALA SECONDARY SCHOOL,SINDHULI
2053,SHREE SECONDARY SCHOOL,SINDHULI
2054,SHREE SECONDARY SCHOOL,SINDHULI
2055,KUNDESHWOR SECONDARY SCHOOL,SINDHULI
2056,CHANDIKA SECONDARY SCHOOL,SINDHULI
2057,H.S.SCHOOL,SINDHULI
2058,BARUNDEVI SECONDARY SCHOOL,SINDHULI
2059,KALIKA SECONDARY SCHOOL,SINDHULI
2060,JANAPREMI SECONDARY SCHOOL,SINDHULI
2061,DEVISTHAN SECONDARY SCHOOL,SINDHULI
2062,GANESH SECONDARY SCHOOL,SINDHULI
2063,KAMALA SECONDARY SCHOOL,SINDHULI
2064,SHREE SECONDARY SCHOOL,SINDHULI
2065,SHREE SECONDARY SCHOOL,SINDHULI
2101,GAURI SHANKAR SECONDARY SCHOOL,RAMECHHAP
2102,MANTHALI SECONDARY SCHOOL,RAMECHHAP
2103,SIDDHESHWAR SECONDARY SCHOOL,RAMECHHAP
2104,TAMAKOSHI JANAJAGRITI SECONDARY SCHOOL,RAMECHHAP
2105,PRAYAGESHWOR SECONDARY SCHOOL,RAMECHHAP
2106,HIMGANGA SECONDARY SCHOOL,RAMECHHAP
2107,SHARADA SECONDARY SCHOOL,RAMECHHAP
2108,KUSHESHWOR SECONDARY SCHOOL,RAMECHHAP
2109,KAKLING SECONDARY SCHOOL,RAMECHHAP
2110,JANAJAGRIT SECONDARY SCHOOL,RAMECHHAP
2111,SETI DEVI SECONDARY SCHOOL,RAMECHHAP
2112,SHATLINGESHWOR SECONDARY SCHOOL,RAMECHHAP
2113,KRISHNA BARNESHWAR SECONDARY SCHOOL,RAMECHHAP
2114,TRIPURESHWAR SECONDARY SCHOOL,RAMECHHAP
2115,SURKE DEURALI SECONDARY SCHOOL,RAMECHHAP
2116,SHARADA  SECONDARY SCHOOL,RAMECHHAP
2117,NAVA DARSHAN SECONDARY SCHOOL,RAMECHHAP
2118,KHADA DEVI SECONDARY SCHOOL,RAMECHHAP
2119,JANATA  SECONDARY SCHOOL,RAMECHHAP
2120,KANTHESHWAR  SECONDARY SCHOOL,RAMECHHAP
2121,CHANDESWARI  SECONDARY SCHOOL,RAMECHHAP
2122,KALIKA  SECONDARY SCHOOL,RAMECHHAP
2123,JATTESWORY  SECONDARY SCHOOL,RAMECHHAP
2124,BHARATEE  SECONDARY SCHOOL,RAMECHHAP
2125,BHIMESHWAR RUDRA  SECONDARY SCHOOL,RAMECHHAP
2126,JHATTESHWAR  SECONDARY SCHOOL,RAMECHHAP
2127,KALIDEVI  SECONDARY SCHOOL,RAMECHHAP
2128,BAL  SECONDARY SCHOOL,RAMECHHAP
2130,CHANDESHWORI SECONDARY SCHOOL,RAMECHHAP
2131,KAMALA DEVI SECONDARY SCHOOL,RAMECHHAP
2132,KRISHNAPURI SECONDARY SCHOOL,RAMECHHAP
2133,PASHUPATI SECONDARY SCHOOL,RAMECHHAP
2134,GOKUL GANGA SECONDARY SCHOOL,RAMECHHAP
2135,CHANDESHWARI SECONDARY SCHOOL,RAMECHHAP
2136,DAHU SECONDARY SCHOOL,RAMECHHAP
2137,RUDRA KSHESHWAR SECONDARY SCHOOL,RAMECHHAP
2138,KAILESHWAR SECONDARY SCHOOL,RAMECHHAP
2139,NILKANTHESWAR SECONDARY SCHOOL,RAMECHHAP
2140,KRISHNA SECONDARY SCHOOL,RAMECHHAP
2141,PRAGATISHIL SECONDARY SCHOOL,RAMECHHAP
2142,SHARADA SAN. SECONDARY SCHOOL,RAMECHHAP
2143,JYOTI SECONDARY SCHOOL,RAMECHHAP
2144,BHUNGESHWOR SECONDARY SCHOOL,RAMECHHAP
2145,BISHNU JANAJYOTI SECONDARY SCHOOL,RAMECHHAP
2146,MADHYAMIK SECONDARY SCHOOL,RAMECHHAP
2201,JIRI SECONDARY SCHOOL,DOLAKHA
2202,HANUMANTESHWAR SECONDARY SCHOOL,DOLAKHA
2204,BHIM SECONDARY SCHOOL,DOLAKHA
2206,GAURI SHANKER CAMPUS,DOLAKHA
2207,TRIBHUWAN SECONDARY SCHOOL,DOLAKHA
2208,KALINAG SECONDARY SCHOOL,DOLAKHA
2209,BAITESHWOR SECONDARY SCHOOL,DOLAKHA
2210,GOLMESHWOR SECONDARY SCHOOL,DOLAKHA
2211,KSHAMAWATI SECONDARY SCHOOL,DOLAKHA
2212,SITAPAILA SECONDARY SCHOOL,DOLAKHA
2213,KALINCHWOK SECONDARY SCHOOL,DOLAKHA
2214,KALINAG SECONDARY SCHOOL,DOLAKHA
2215,AMAR SECONDARY SCHOOL,DOLAKHA
2216,DURGA SECONDARY SCHOOL,DOLAKHA
2217,KALIKA SECONDARY SCHOOL,DOLAKHA
2218,SATYASHWAR SECONDARY SCHOOL,DOLAKHA
2219,HILEPANI SANSKRIT SECONDARY SCHOOL,DOLAKHA
2220,HALESHWOR SECONDARY SCHOOL,DOLAKHA
2221,KALIKA SECONDARY SCHOOL,DOLAKHA
2222,SHANTI ADARSHA SECONDARY SCHOOL,DOLAKHA
2223,SURKE SECONDARY SCHOOL,DOLAKHA
2224,KUTI DANDA  SECONDARY SCHOOL,DOLAKHA
2225,DEVI SECONDARY SCHOOL,DOLAKHA
2226,MAHENDRODAYA  SECONDARY SCHOOL,DOLAKHA
2227,JANA JYOTI  SECONDARY SCHOOL,DOLAKHA
2228,KSHATRAWATI  SECONDARY SCHOOL,DOLAKHA
2229,NILKHANTHESWOR  SECONDARY SCHOOL,DOLAKHA
2230,NARAYANI  SECONDARY SCHOOL,DOLAKHA
2231,LAXMI  SECONDARY SCHOOL,DOLAKHA
2232,GARJANGA DHUNGA  SECONDARY SCHOOL,DOLAKHA
2233,KALIKA  SECONDARY SCHOOL,DOLAKHA
2234,MOUNT VALLEY ACADEMY SECONDARY SCHOOL,DOLAKHA
2235,MAHENDRA  SECONDARY SCHOOL,DOLAKHA
2236,MANEDANDA  SECONDARY SCHOOL,DOLAKHA
2237,NIKOBHUME  SECONDARY SCHOOL,DOLAKHA
2238,GAURISHANKAR SECONDARY SCHOOL,DOLAKHA
2239,KALIKA SECONDARY SCHOOL,DOLAKHA
2240,LAPILANG H.SCHOOL,DOLAKHA
2241,JALPASHWARI SECONDARY SCHOOL,DOLAKHA
2242,KALIDHUNGA SECONDARY SCHOOL,DOLAKHA
2243,HIMALAYA SECONDARY SCHOOL,DOLAKHA
2244,BIRENDRA SECONDARY SCHOOL,DOLAKHA
2245,JANAJAGRITI SECONDARY SCHOOL,DOLAKHA
2246,DANDAKHARKA SECONDARY SCHOOL,DOLAKHA
2301,KRISHNARATNA GANGA SECONDARY SCHOOL,SINDHUPALCHOK
2302,SHARADA SECONDARY SCHOOL,SINDHUPALCHOK
2303,SARASWATI SECONDARY SCHOOL,SINDHUPALCHOK
2304,SETI DEVI SHARADA SECONDARY SCHOOL,SINDHUPALCHOK
2306,INDRESWORI SECONDARY SCHOOL,SINDHUPALCHOK
2307,ANANDA SECONDARY SCHOOL,SINDHUPALCHOK
2308,JANA JAGRITI SECONDARY SCHOOL,SINDHUPALCHOK
2309,BAGH BHAIRAB SECONDARY SCHOOL,SINDHUPALCHOK
2310,JALAPADEVI SECONDARY SCHOOL,SINDHUPALCHOK
2311,SINDHUPURANAGAUN SECONDARY SCHOOL,SINDHUPALCHOK
2312,"SIPATEENGHARE SANS. SECONDARY SCHOOL, BADEGAUN 3",SINDHUPALCHOK
2313,MAHENDRODAYA SECONDARY SCHOOL,SINDHUPALCHOK
