loc_id,province,district,local_level,ward_no
6050801,Karnali,Kalikot,Mahawai Gaunpalika,1
6050807,Karnali,Kalikot,Mahawai Gaunpalika,7
6050802,Karnali,Kalikot,Mahawai Gaunpalika,2
6050803,Karnali,Kalikot,Mahawai Gaunpalika,3
6050804,Karnali,Kalikot,Mahawai Gaunpalika,4
6050805,Karnali,Kalikot,Mahawai Gaunpalika,5
6050709,Karnali,KALIKOT,Tilagupha Municipality,9
6050711,Karnali,KALIKOT,Tilagupha Municipality,11
6050710,Karnali,KALIKOT,Tilagupha Municipality,10
6050508,Karnali,Kalikot,Naraharinath Gaunpalika,8
6050505,Karnali,Kalikot,Naraharinath Gaunpalika,5
6050506,Karnali,Kalikot,Naraharinath Gaunpalika,6
6050503,Karnali,Kalikot,Naraharinath Gaunpalika,3
6050509,Karnali,Kalikot,Naraharinath Gaunpalika,9
6050504,Karnali,Kalikot,Naraharinath Gaunpalika,4
6050208,Karnali,Kalikot,Pachaljharana Gaunpalika,8
6050206,Karnali,Kalikot,Pachaljharana Gaunpalika,6
6050103,Karnali,KALIKOT,Palata Rural Municipality,3
6050101,Karnali,KALIKOT,Palata Rural Municipality,1
6050102,Karnali,KALIKOT,Palata Rural Municipality,2
6050106,Karnali,Kalikot,palata gaupalika,6
6050104,Karnali,Kalikot,palata gaupalika,4
6050109,Karnali,Kalikot,palata gaupalika,9
6050105,Karnali,Kalikot,palata gaupalika,5
6050107,Karnali,Kalikot,palata gaupalika,7
6050108,Karnali,Kalikot,palata gaupalika,8
6050301,Karnali,Kalikot,Raskot Nagarpalika,1
6050306,Karnali,Kalikot,Raskot Nagarpalika,6
6050305,Karnali,Kalikot,Raskot Nagarpalika,5
6050304,Karnali,Kalikot,Raskot Nagarpalika,4
6050308,Karnali,Kalikot,Raskot Nagarpalika,8
6050309,Karnali,Kalikot,Raskot Nagarpalika,9
6050302,Karnali,Kalikot,Raskot Nagarpalika,2
6050307,Karnali,Kalikot,Raskot Nagarpalika,7
6050303,Karnali,Kalikot,Raskot Nagarpalika,3
6050705,Karnali,KALIKOT,Tilagupha Municipality,5
6050706,Karnali,KALIKOT,Tilagupha Municipality,6
6050701,Karnali Province,Kalikot,Tilagufa Municipality,1
6050404,Karnali,Kalikot,Sanni Tribeni Gaunpalika,4
6050401,Karnali,Kalikot,Sanni Tribeni Gaunpalika,1
6050406,Karnali,Kalikot,Sanni Tribeni Gaunpalika,6
6050403,Karnali,Kalikot,Sanni Tribeni Gaunpalika,3
6050407,Karnali,Kalikot,Sanni Tribeni Gaunpalika,7
6050408,Karnali,Kalikot,Sanni Tribeni Gaunpalika,8
6050100,Karnali,KALIKOT,Palata Rural Municipality,0
6050703,Karnali,Kalikot,Tilagufa Nagarpalika,3
6050704,Karnali,Kalikot,Tilagufa Nagarpalika,4
6050702,Karnali,Kalikot,Tilagufa Nagarpalika,2
6050502,Karnali,KALIKOT,Naraharinath Rural Municipality,2
6050501,Karnali,KALIKOT,Naraharinath Rural Municipality,1
6050507,Karnali,KALIKOT,Naraharinath Rural Municipality,7
6050600,Karnali,KALIKOT,Khandachakra Municipality,0
6050405,Karnali,KALIKOT,Sanni Tribeni Rural Municipality,5
6050400,Karnali,KALIKOT,Sanni Tribeni Rural Municipality,0
6050409,Karnali,KALIKOT,Sanni Tribeni Rural Municipality,9
6050610,Karnali,KALIKOT,Khandachakra Municipality,10
6050402,Karnali,KALIKOT,Sanni Tribeni Rural Municipality,2
6050508,Karnali,KALIKOT,Naraharinath Rural Municipality,8
6050906,Karnali,KALIKOT,Shubhakalika Rural Municipality,6
6020303,Karnali,Mugu,Soru Rural Municipality,3
6020203,Karnali,Mugu,Chhayanath Rara Nagarpalika,3
6020201,Karnali,Mugu,Chhayanath Rara Nagarpalika,1
6020205,Karnali,Mugu,Chhayanath Rara Nagarpalika,5
6020204,Karnali,Mugu,Chhayanath Rara Nagarpalika,4
6020206,Karnali,Mugu,Chhayanath Rara Nagarpalika,6
6020207,Karnali,Mugu,Chhayanath Rara Nagarpalika,7
6020208,Karnali,Mugu,Chhayanath Rara Nagarpalika,8
6020209,Karnali,Mugu,Chhayanath Rara Nagarpalika,9
6020212,Karnali,Mugu,Chhayanath Rara Nagarpalika,12
6020210,Karnali,Mugu,Chhayanath Rara Nagarpalika,10
6020211,Karnali,Mugu,Chhayanath Rara Nagarpalika,11
6020214,Karnali,Mugu,Chhayanath Rara Nagarpalika,14
6020200,Karnali,Mugu,Chhayanath Rara Nagarpalika,0
6020213,Karnali,Mugu,Chhayanath Rara Nagarpalika,13
6020202,Karnali,Mugu,Chhayanath Rara Nagarpalika,2
6020311,Karnali,MUGU,Soru Rural Municipality,11
6020310,Karnali,Mugu,Soru Rural Municipality,10
6020407,Karnali,Mugu,Khatyad Rural Municipality,7
6020406,Karnali,Mugu,Khatyad Rural Municipality,6
6020410,Karnali,Mugu,Khatyad Rural Municipality,10
6020408,Karnali,Mugu,Khatyad Rural Municipality,8
6020411,Karnali,Mugu,Khatyad Rural Municipality,11
6020301,Karnali,Mugu,Soru Gaunpalika,1
6020405,Karnali,Mugu,Khatyad Rural Municipality,5
6020401,Karnali,Mugu,Khatyad Rural Municipality,1
6020402,Karnali,Mugu,Khatyad Rural Municipality,2
6020404,Karnali,Mugu,Khatyad Rural Municipality,4
6020409,Karnali,Mugu,Khatyad Rural Municipality,9
6020101,Karnali,MUGU,Mugum Karmarong Rural Municipality,1
6020103,Karnali Province,Mugu,Mugum Karmarong Rural Municipality,3
6020102,Karnali,Mugu,Mugum Karmarong Gaunpalika,2
6020104,Karnali,Mugu,Mugum Karmarong Gaunpalika,4
6020105,Karnali,Mugu,Mugum Karmarong Gaunpalika,5
6020108,Karnali,Mugu,Mugum Karmarong Gaunpalika,8
6020109,Karnali,Mugu,Mugum Karmarong Gaunpalika,9
6020107,Karnali,Mugu,Mugum Karmarong Gaunpalika,7
6020106,Karnali,Mugu,Mugum Karmarong Gaunpalika,6
6020400,Karnali,MUGU,Khatyad Rural Municipality,0
6020306,Karnali,Mugu,Soru Gaunpalika,6
6020307,Karnali,Mugu,Soru Gaunpalika,7
6020305,Karnali,Mugu,Soru Gaunpalika,5
6020304,Karnali,Mugu,Soru Gaunpalika,4
6020308,Karnali,Mugu,Soru Gaunpalika,8
6020302,Karnali,Mugu,Soru Gaunpalika,2
6020309,Karnali,MUGU,Soru Rural Municipality,9
6020403,Karnali,MUGU,Khatyad Rural Municipality,3
6030506,Karnali,HUMLA,Sarkegad Rural Municipality,6
6030509,Karnali,HUMLA,Sarkegad Rural Municipality,9
6030508,Karnali,HUMLA,Sarkegad Rural Municipality,8
6030602,Karnali,Humla,Adanchuli Gaunpalika,2
6030601,Karnali,Humla,Adanchuli Gaunpalika,1
6030603,Karnali,Humla,Adanchuli Gaunpalika,3
6030303,Karnali,HUMLA,Simkot Rural Municipality,3
6030501,Karnali Province,Humla,Sarkegad Rural Municipality,1
6030102,Karnali,Humla,Chankheli Gaunpalika,2
6030104,Karnali,Humla,Chankheli Gaunpalika,4
6030204,Karnali,HUMLA,Kharpunath Rural Municipality,4
6030205,Karnali,HUMLA,Kharpunath Rural Municipality,5
6030209,Karnali,Humla,Kharpunath Gaunpalika,9
6030208,Karnali,Humla,Kharpunath Gaunpalika,8
6030207,Karnali,Humla,Kharpunath Gaunpalika,7
6030201,Karnali,Humla,Kharpunath Gaunpalika,1
6030203,Karnali,Humla,Kharpunath Gaunpalika,3
6030202,Karnali,Humla,Kharpunath Gaunpalika,2
6030307,Karnali,HUMLA,Simkot Rural Municipality,7
6030403,Karnali,Humla,Namkha Gaunpalika,3
6030405,Karnali,Humla,Namkha Gaunpalika,5
6030404,Karnali,Humla,Namkha Gaunpalika,4
6030408,Karnali,Humla,Namkha Gaunpalika,8
6030402,Karnali,Humla,Namkha Gaunpalika,2
6030407,Karnali,Humla,Namkha Gaunpalika,7
6030101,Karnali,HUMLA,Chankheli Rural Municipality,1
6030109,Karnali,HUMLA,Chankheli Rural Municipality,9
6030505,Karnali,Humla,Sarkegad Gaunpalika,5
6030507,Karnali,Humla,Sarkegad Gaunpalika,7
6030504,Karnali,Humla,Sarkegad Gaunpalika,4
6030502,Karnali,Humla,Sarkegad Gaunpalika,2
6030106,Karnali,HUMLA,Chankheli Rural Municipality,6
6030306,Karnali,Humla,Simkot Gaunpalika,6
6030309,Karnali,Humla,Simkot Gaunpalika,9
6030401,Karnali,HUMLA,Namkha Rural Municipality,1
6030705,Karnali,Humla,Tanjakot Gaunpalika,5
6030706,Karnali,Humla,Tanjakot Gaunpalika,6
6030703,Karnali,Humla,Tanjakot Gaunpalika,3
6030503,Karnali,HUMLA,Sarkegad Rural Municipality,3
6030500,Karnali,HUMLA,Sarkegad Rural Municipality,0
6030606,Karnali,HUMLA,Adanchuli Rural Municipality,6
6030608,Karnali,HUMLA,Adanchuli Rural Municipality,8
6030605,Karnali,HUMLA,Adanchuli Rural Municipality,5
6030604,Karnali,HUMLA,Adanchuli Rural Municipality,4
6030206,Karnali,HUMLA,Kharpunath Rural Municipality,6
6030406,Karnali,HUMLA,Namkha Rural Municipality,6
6030704,Karnali Province,Humla,Tanjakot Rural Municipality,4
6030702,Karnali,HUMLA,Tanjakot Rural Municipality,2
6030701,Karnali,HUMLA,Tanjakot Rural Municipality,1
6030103,Karnali,HUMLA,Chankheli Rural Municipality,3
6030105,Karnali,HUMLA,Chankheli Rural Municipality,5
6030304,Karnali,HUMLA,Simkot Rural Municipality,4
6030305,Karnali,HUMLA,Simkot Rural Municipality,5
6030308,Karnali,HUMLA,Simkot Rural Municipality,8
6030302,Karnali,HUMLA,Simkot Rural Municipality,2
6030301,Karnali,HUMLA,Simkot Rural Municipality,1
7010706,Sudurpaschim,BAJURA,Khaptad Chhededaha Rural Municipality,6
7010707,Sudurpaschim,BAJURA,Khaptad Chhededaha Rural Municipality,7
7010700,Sudurpashchim Province,Bajura,Khaptad Chhededaha Rural Municipality,0
7010607,Sudurpaschim,Bajura,Badimalika Municipality,7
7010609,Sudurpaschim,Bajura,Badimalika Municipality,9
7010602,Sudurpaschim,Bajura,Badimalika Municipality,2
7010606,Sudurpaschim,Bajura,Badimalika Municipality,6
7010605,Sudurpaschim,Bajura,Badimalika Municipality,5
7010608,Sudurpaschim,Bajura,Badimalika Municipality,8
7010205,Sudurpaschim,Bajura,Gaumul Gaunpalika,5
7010204,Sudurpaschim,Bajura,Gaumul Gaunpalika,4
7010201,Sudurpaschim,Bajura,Gaumul Gaunpalika,1
7010203,Sudurpaschim,Bajura,Gaumul Gaunpalika,3
7010202,Sudurpaschim,Bajura,Gaumul Gaunpalika,2
7010206,Sudurpaschim,Bajura,Gaumul Gaunpalika,6
7010309,Sudurpaschim,Bajura,Budhinanda Municipality,9
7010107,Sudurpaschim,Bajura,Himali Rural Municipality,7
7010301,Sudurpaschim,Bajura,Budhinanda Municipality,1
7010106,Sudurpaschim,Bajura,Himali Rural Municipality,6
7010806,Sudurpaschim,Bajura,Budhiganga Nagarpalika,6
7010805,Sudurpaschim,Bajura,Budhiganga Nagarpalika,5
7010804,Sudurpaschim,Bajura,Budhiganga Nagarpalika,4
7010803,Sudurpaschim,Bajura,Budhiganga Nagarpalika,3
7010802,Sudurpaschim,Bajura,Budhiganga Nagarpalika,2
7010810,Sudurpaschim,Bajura,Budhiganga Nagarpalika,10
7010807,Sudurpaschim,Bajura,Budhiganga Nagarpalika,7
7010405,Sudurpaschim,BAJURA,Swami Kartik Khapar Rural Municipality,5
7010404,Sudurpaschim,BAJURA,Swami Kartik Khapar Rural Municipality,4
7010305,Sudurpaschim,Bajura,Budhinanda Nagarpalika,5
7010303,Sudurpaschim,Bajura,Budhinanda Nagarpalika,3
7010302,Sudurpaschim,Bajura,Budhinanda Nagarpalika,2
7010307,Sudurpaschim,Bajura,Budhinanda Nagarpalika,7
7010304,Sudurpaschim,Bajura,Budhinanda Nagarpalika,4
7010809,Sudurpaschim,BAJURA,Budhiganga Municipality,9
7010808,Sudurpaschim,BAJURA,Budhiganga Municipality,8
7010701,Sudurpaschim,Bajura,Khaptad Chhededaha Rural Municipality,1
7010705,Sudurpaschim,Bajura,Khaptad Chhededaha Rural Municipality,5
7010102,Sudurpaschim,Bajura,Himali Rural Municipality,2
7010103,Sudurpaschim,Bajura,Himali Rural Municipality,3
7010101,Sudurpaschim,Bajura,Himali Rural Municipality,1
7010801,Sudurpaschim,BAJURA,Budhiganga Municipality,1
7010105,Sudurpaschim,Bajura,Himali Rural Municipality,5
7010604,Sudurpaschim,BAJURA,Badimalika Municipality,4
7010506,Sudurpaschim,Bajura,Jagannath Gaunpalika,6
7010501,Sudurpaschim,Bajura,Jagannath Gaunpalika,1
7010902,Sudurpaschim,BAJURA,Triveni Municipality,2
7010901,Sudurpaschim,BAJURA,Triveni Municipality,1
7010402,Sudurpaschim,Bajura,Swami Kartik Khapar Gaunpalika,2
7010209,Sudurpashchim Province,Bajura,Gaumul Rural Municipality,9
7010906,Sudurpaschim,Bajura,Triveni Municipality,6
7010907,Sudurpaschim,Bajura,Triveni Municipality,7
7010909,Sudurpaschim,Bajura,Triveni Municipality,9
7010908,Sudurpaschim,Bajura,Triveni Municipality,8
7010905,Sudurpaschim,Bajura,Triveni Municipality,5
7010904,Sudurpaschim,Bajura,Triveni Municipality,4
7010503,Sudurpaschim,BAJURA,Jagannath Rural Municipality,3
7010505,Sudurpaschim,BAJURA,Jagannath Rural Municipality,5
7010504,Sudurpaschim,BAJURA,Jagannath Rural Municipality,4
7010704,Sudurpaschim,BAJURA,Khaptad Chhededaha Rural Municipality,4
7010703,Sudurpaschim,BAJURA,Khaptad Chhededaha Rural Municipality,3
7010502,Sudurpaschim,BAJURA,Jagannath Rural Municipality,2
7010702,Sudurpaschim,BAJURA,Khaptad Chhededaha Rural Municipality,2
7010601,Sudurpaschim,BAJURA,Badimalika Municipality,1
7010603,Sudurpaschim,BAJURA,Badimalika Municipality,3
7010403,Sudurpaschim,BAJURA,Swami Kartik Khapar Rural Municipality,3
7010306,Sudurpaschim,BAJURA,Budhinanda Municipality,6
7010600,Sudurpaschim,BAJURA,Badimalika Municipality,0
7010310,Sudurpaschim,BAJURA,Budhinanda Municipality,10
7010308,Sudurpaschim,BAJURA,Budhinanda Municipality,8
7010104,Sudurpaschim,Bajura,Himali Rural Municipality,4
7010401,Sudurpaschim,BAJURA,Swami Kartik Khapar Rural Municipality,1
7010903,Sudurpaschim,BAJURA,Triveni Municipality,3
7020904,Sudurpaschim,BAJHANG,Kedarsyun Rural Municipality,4
7020905,Sudurpaschim,BAJHANG,Kedarsyun Rural Municipality,5
7020901,Sudurpaschim,BAJHANG,Kedarsyun Rural Municipality,1
7020900,Sudurpashchim Province,Bajhang,Kedarseu Rural Municipality,0
7021001,Sudurpaschim,Bajhang,Bitthadchir Rural Municipality Bajhang,1
7020908,Sudurpaschim,BAJHANG,Kedarsyun Rural Municipality,8
7020909,Sudurpaschim,BAJHANG,Kedarsyun Rural Municipality,9
7020201,Sudurpaschim,Bajhang,Bungal Municipality,1
7020202,Sudurpaschim,Bajhang,Bungal Municipality,2
7020205,Sudurpaschim,Bajhang,Bungal Municipality,5
7020206,Sudurpaschim,Bajhang,Bungal Municipality,6
7020210,Sudurpaschim,Bajhang,Bungal Municipality,10
7020906,Sudurpaschim,BAJHANG,Kedarsyun Rural Municipality,6
7020907,Sudurpaschim,BAJHANG,Kedarsyun Rural Municipality,7
7020703,Sudurpaschim,Bajhang,Chabispathivera Gaunpalika,3
7020707,Sudurpaschim,Bajhang,Chabispathivera Gaunpalika,7
7020701,Sudurpaschim,Bajhang,Chabispathivera Gaunpalika,1
7020503,Sudurpaschim,Bajhang,Masta Rural Municipality,3
7020501,Sudurpaschim,Bajhang,Masta Rural Municipality,1
7020504,Sudurpaschim,BAJHANG,Masta Rural Municipality,4
7020507,Sudurpaschim,BAJHANG,Masta Rural Municipality,7
7020807,Sudurpaschim,Bajhang,Durgathali Gaunpalika,7
7020806,Sudurpaschim,Bajhang,Durgathali Gaunpalika,6
7020805,Sudurpaschim,Bajhang,Durgathali Gaunpalika,5
7020704,Sudurpaschim,BAJHANG,Chhabispathivera Rural Municipality,4
7020705,Sudurpaschim,BAJHANG,Chhabispathivera Rural Municipality,5
7020611,Sudurpaschim,Bajhang,JayaPrithvi Nagarpalika,11
7020601,Sudurpaschim,Bajhang,JayaPrithvi Nagarpalika,1
7020604,Sudurpaschim,Bajhang,JayaPrithvi Nagarpalika,4
7020608,Sudurpaschim,Bajhang,JayaPrithvi Nagarpalika,8
7020609,Sudurpaschim,Bajhang,JayaPrithvi Nagarpalika,9
7020610,Sudurpaschim,Bajhang,JayaPrithvi Nagarpalika,10
7020602,Sudurpashchim Province,Bajhang,Jaya Prithvi Municipality,2
7020101,Sudurpaschim,Bajhang,Saipal Gaunpalika,1
7020103,Sudurpaschim,Bajhang,Saipal Gaunpalika,3
7020802,Sudurpaschim,BAJHANG,Durgathali Rural Municipality,2
7020803,Sudurpaschim,BAJHANG,Durgathali Rural Municipality,3
7020800,Sudurpaschim,BAJHANG,Durgathali Rural Municipality,0
7020903,Sudurpaschim,Bajhang,Kedarsyun Rural Municipality,3
7020902,Sudurpaschim,Bajhang,Kedarsyun Rural Municipality,2
7021205,Sudurpaschim,Bajhang,Khaptadchhanna Gaunpalika,5
7021102,Sudurpaschim,BAJHANG,Thalara Rural Municipality,2
7021101,Sudurpaschim,BAJHANG,Thalara Rural Municipality,1
7021100,Sudurpaschim,BAJHANG,Thalara Rural Municipality,0
7020505,Sudurpaschim,Bajhang,Mashta Gaunpalika,5
7020506,Sudurpaschim,Bajhang,Mashta Gaunpalika,6
7020508,Sudurpaschim,Bajhang,Mashta Gaunpalika,8
7020502,Sudurpaschim,Bajhang,Mashta Gaunpalika,2
7021009,Sudurpaschim,Bajhang,Bitthadchir Rural Municipality Bajhang,9
7021007,Sudurpaschim,Bajhang,Bitthadchir Rural Municipality Bajhang,7
7021006,Sudurpaschim,Bajhang,Bitthadchir Rural Municipality Bajhang,6
7021002,Sudurpaschim,Bajhang,Bitthadchir Rural Municipality Bajhang,2
7021008,Sudurpaschim,Bajhang,Bitthadchir Rural Municipality Bajhang,8
7020407,Sudurpaschim,BAJHANG,Talkot Rural Municipality,7
7020406,Sudurpaschim,BAJHANG,Talkot Rural Municipality,6
7020302,Sudurpaschim,Bajhang,Surma Gaunpalika,2
7020301,Sudurpaschim,Bajhang,Surma Gaunpalika,1
7020304,Sudurpaschim,Bajhang,Surma Gaunpalika,4
7020305,Sudurpaschim,Bajhang,Surma Gaunpalika,5
7020307,Sudurpaschim,BAJHANG,Surma Rural Municipality,7
7020303,Sudurpaschim,BAJHANG,Surma Rural Municipality,3
7020402,Sudurpaschim,Bajhang,Talkot Gaunpalika,2
7020404,Sudurpaschim,Bajhang,Talkot Gaunpalika,4
7021004,Sudurpaschim,BAJHANG,Bitthadchir Rural Municipality,4
7021005,Sudurpaschim,BAJHANG,Bitthadchir Rural Municipality,5
7021105,Sudurpaschim,Bajhang,Thalara Gaunpalika,5
7021104,Sudurpaschim,Bajhang,Thalara Gaunpalika,4
7020209,Sudurpaschim,BAJHANG,Bungal Municipality,9
7020207,Sudurpaschim,BAJHANG,Bungal Municipality,7
7020204,Sudurpaschim,Bajhang,Bungal Municipality,4
7020211,Sudurpaschim,BAJHANG,Bungal Municipality,11
7020203,Sudurpaschim,BAJHANG,Bungal Municipality,3
7020403,Sudurpaschim,BAJHANG,Talkot Rural Municipality,3
7020408,Sudurpaschim,BAJHANG,Talkot Rural Municipality,8
7021202,Sudurpaschim,BAJHANG,Khaptadchhanna Rural Municipality,2
7021207,Sudurpaschim,BAJHANG,Khaptadchhanna Rural Municipality,7
7021208,Sudurpaschim,BAJHANG,Khaptadchhanna Rural Municipality,8
7021206,Sudurpaschim,BAJHANG,Khaptadchhanna Rural Municipality,6
7021201,Sudurpaschim,BAJHANG,Khaptadchhanna Rural Municipality,1
7020606,Sudurpaschim,BAJHANG,Jaya Prithvi Municipality,6
7020603,Sudurpaschim,BAJHANG,Jaya Prithvi Municipality,3
7020702,Sudurpaschim,BAJHANG,Chhabispathivera Rural Municipality,2
7020605,Sudurpashchim Province,Bajhang,Jaya Prithvi Municipality,5
7021204,Sudurpaschim,BAJHANG,Khaptadchhanna Rural Municipality,4
7021203,Sudurpashchim Province,Bajhang,Khaptadchhanna Rural Municipality,3
7020102,Sudurpaschim,Bajhang,Saipal Rural Municipality,2
7020105,Sudurpaschim,BAJHANG,Saipal Rural Municipality,5
7020104,Sudurpaschim,BAJHANG,Saipal Rural Municipality,4
7020208,Sudurpaschim,BAJHANG,Bungal Municipality,8
7020200,Sudurpashchim Province,Bajhang,Bungal Municipality,0
7021108,Sudurpaschim,BAJHANG,Thalara Rural Municipality,8
7021107,Sudurpaschim,BAJHANG,Thalara Rural Municipality,7
7021106,Sudurpaschim,BAJHANG,Thalara Rural Municipality,6
7020706,Sudurpaschim,Bajhang,Chabispathivera Rural Municipality,6
7021109,Sudurpaschim,BAJHANG,Thalara Rural Municipality,9
7020804,Sudurpaschim,BAJHANG,Durgathali Rural Municipality,4
7020801,Sudurpaschim,BAJHANG,Durgathali Rural Municipality,1
7020809,Sudurpaschim,BAJHANG,Durgathali Rural Municipality,9
7020405,Sudurpaschim,BAJHANG,Talkot Rural Municipality,5
7021103,Sudurpaschim,BAJHANG,Thalara Rural Municipality,3
7020607,Sudurpaschim,BAJHANG,Jaya Prithvi Municipality,7
7020401,Sudurpaschim,BAJHANG,Talkot Rural Municipality,1
7020300,Sudurpaschim,BAJHANG,Surma Rural Municipality,0
7021003,Sudurpaschim,BAJHANG,Bitthadchir Rural Municipality,3
7070413,Sudurpaschim,ACHHAM,Sanfebagar Municipality,13
7070703,Sudurpaschim,Achham,Bannigadhi Jayagadh Gaunpalika,3
7070401,Sudurpaschim,ACHHAM,Sanfebagar Municipality,1
7070401,Sudurpaschim,ACHHAM,Sanfebagar Municipality,1
7070402,Sudurpaschim,Achham,Sanfebagar Municipality,2
7070502,Sudurpaschim,Achham,Chaurpati Gaunpalika,2
7070507,Sudurpaschim,Achham,Chaurpati Gaunpalika,7
7070501,Sudurpaschim,Achham,Chaurpati Gaunpalika,1
7070612,Sudurpaschim,ACHHAM,Mangalsen Municipality,12
7070901,Sudurpaschim,Achham,Dhakari Gaunpalika,1
7070907,Sudurpaschim,Achham,Dhakari Gaunpalika,7
7070906,Sudurpaschim,Achham,Dhakari Gaunpalika,6
7070902,Sudurpaschim,Achham,Dhakari Gaunpalika,2
7070903,Sudurpaschim,Achham,Dhakari Gaunpalika,3
7070904,Sudurpaschim,Achham,Dhakari Gaunpalika,4
7070905,Sudurpaschim,Achham,Dhakari Gaunpalika,5
7070704,Sudurpaschim,ACHHAM,Bannigadhi Jayagadh Rural Municipality,4
7070803,Sudurpaschim,Achham,Kamalbazar Nagarpalika,3
7070613,Sudurpaschim,ACHHAM,Mangalsen Municipality,13
7070400,Sudurpashchim Province,Achham,Sanfebagar Municipality,0
7070605,Sudurpaschim,Achham,Mangalsen Nagarpalika,5
7070204,Sudurpaschim,Achham,Ramaroshan Rural Municipality,4
7070307,Sudurpaschim,Achham,Mellekh Gaunpalika,7
7070305,Sudurpaschim,Achham,Mellekh Gaunpalika,5
7070303,Sudurpaschim,Achham,Mellekh Gaunpalika,3
7070306,Sudurpaschim,Achham,Mellekh Gaunpalika,6
7070301,Sudurpaschim,Achham,Mellekh Gaunpalika,1
7070802,Sudurpaschim,ACHHAM,Kamalbazar Municipality,2
7070801,Sudurpaschim,ACHHAM,Kamalbazar Municipality,1
7070807,Sudurpaschim,ACHHAM,Kamalbazar Municipality,7
7070104,Sudurpaschim,Achham,Panchadewal Binayak Nagarpalika,4
7070108,Sudurpaschim,Achham,Panchadewal Binayak Nagarpalika,8
7070406,Sudurpaschim,ACHHAM,Sanfebagar Municipality,6
7070203,Sudurpaschim,Achham,Ramaroshan Gaunpalika,3
7070206,Sudurpaschim,Achham,Ramaroshan Gaunpalika,6
7070207,Sudurpaschim,Achham,Ramaroshan Gaunpalika,7
7070202,Sudurpaschim,Achham,Ramaroshan Gaunpalika,2
7071003,Sudurpaschim,ACHHAM,Turmakhad Rural Municipality,3
7071008,Sudurpaschim,ACHHAM,Turmakhad Rural Municipality,8
7071001,Sudurpaschim,ACHHAM,Turmakhad Rural Municipality,1
7070409,Sudurpaschim,Achham,Sanfebagar Municipality,9
7070407,Sudurpaschim,Achham,Sanfebagar Municipality,7
7070410,Sudurpaschim,Achham,Sanfebagar Municipality,10
7070404,Sudurpaschim,Achham,Sanfebagar Municipality,4
7070408,Sudurpaschim,Achham,Sanfebagar Municipality,8
7070411,Sudurpaschim,Achham,Sanfebagar Municipality,11
7070403,Sudurpaschim,Achham,Sanfebagar Municipality,3
7070414,Sudurpaschim,Achham,Sanfebagar Municipality,14
7071007,Sudurpaschim,Achham,Turmakhad Gaunpalika,7
7071006,Sudurpaschim,Achham,Turmakhad Gaunpalika,6
7071004,Sudurpaschim,Achham,Turmakhad Gaunpalika,4
7070102,Sudurpaschim,ACHHAM,Panchadewal Binayak Municipality,2
7070103,Sudurpaschim,ACHHAM,Panchadewal Binayak Municipality,3
7070304,Sudurpaschim,ACHHAM,Mellekh Rural Municipality,4
7070806,Sudurpaschim,ACHHAM,Kamalbazar Municipality,6
7070804,Sudurpaschim,ACHHAM,Kamalbazar Municipality,4
7070706,Sudurpaschim,ACHHAM,Bannigadhi Jayagadh Rural Municipality,6
7070709,Sudurpaschim,ACHHAM,Bannigadhi Jayagadh Rural Municipality,9
7070705,Sudurpashchim Province,Achham,Bannigadi Jayagadh Rural Municipality,5
7070808,Sudurpaschim,ACHHAM,Kamalbazar Municipality,8
7071000,Sudurpashchim Province,Achham,Turmakhad Rural Municipality,0
7070810,Sudurpaschim,ACHHAM,Kamalbazar Municipality,10
7070908,Sudurpaschim,ACHHAM,Dhakari Rural Municipality,8
7070909,Sudurpashchim Province,Achham,Dhakari Rural Municipality,9
7070504,Sudurpaschim,ACHHAM,Chaurpati Rural Municipality,4
7070506,Sudurpaschim,ACHHAM,Chaurpati Rural Municipality,6
7070701,Sudurpashchim Province,Achham,Bannigadi Jayagadh Rural Municipality,1
7070308,Sudurpaschim,ACHHAM,Mellekh Rural Municipality,8
7070300,Sudurpashchim Province,Achham,Mellekh Rural Municipality,0
7070607,Sudurpaschim,ACHHAM,Mangalsen Municipality,7
7070606,Sudurpaschim,ACHHAM,Mangalsen Municipality,6
